#model:pLinear_up	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.139400	-1702.097024	-1586.488026	3288.585049	115.608998	4990.682073	-3.107372	2.189346	-2.778774	-0.025682	0.523555	-0.054504	-0.750198	-0.372625	-0.143574
0.139418	-1702.104240	-1586.493072	3288.597311	115.611168	4990.701551	-3.105501	2.192986	-2.698270	-0.027103	0.521704	-0.065949	-0.750629	-0.374176	-0.138886
0.139436	-1702.111456	-1586.498118	3288.609573	115.613338	4990.721029	-3.103631	2.196625	-2.617860	-0.028525	0.519849	-0.076989	-0.751053	-0.375718	-0.133307
0.139455	-1702.118672	-1586.503163	3288.621835	115.615508	4990.740507	-3.101762	2.200264	-2.537551	-0.029947	0.517990	-0.087552	-0.751471	-0.377252	-0.126872
0.139473	-1702.125888	-1586.508209	3288.634097	115.617679	4990.759985	-3.099895	2.203902	-2.457350	-0.031370	0.516127	-0.097574	-0.751883	-0.378776	-0.119620
0.139491	-1702.133105	-1586.513254	3288.646359	115.619850	4990.779464	-3.098030	2.207540	-2.377264	-0.032793	0.514260	-0.106992	-0.752288	-0.380292	-0.111598
0.139509	-1702.140321	-1586.518299	3288.658621	115.622022	4990.798942	-3.096167	2.211177	-2.297296	-0.034215	0.512390	-0.115746	-0.752687	-0.381800	-0.102855
0.139527	-1702.147538	-1586.523344	3288.670883	115.624194	4990.818421	-3.094306	2.214814	-2.217452	-0.035638	0.510516	-0.123781	-0.753081	-0.383299	-0.093447
0.139545	-1702.154755	-1586.528389	3288.683144	115.626366	4990.837900	-3.092447	2.218450	-2.137736	-0.037059	0.508639	-0.131047	-0.753469	-0.384790	-0.083432
0.139564	-1702.161972	-1586.533434	3288.695406	115.628539	4990.857378	-3.090591	2.222086	-2.058149	-0.038481	0.506759	-0.137499	-0.753851	-0.386272	-0.072873
0.139582	-1702.169190	-1586.538478	3288.707668	115.630711	4990.876857	-3.088739	2.225721	-1.978694	-0.039901	0.504875	-0.143096	-0.754229	-0.387747	-0.061836
0.139600	-1702.176407	-1586.543522	3288.719929	115.632885	4990.896336	-3.086889	2.229357	-1.899371	-0.041321	0.502989	-0.147803	-0.754601	-0.389214	-0.050391
0.139618	-1702.183625	-1586.548566	3288.732191	115.635058	4990.915815	-3.085042	2.232992	-1.820182	-0.042739	0.501100	-0.151590	-0.754968	-0.390672	-0.038608
0.139636	-1702.190842	-1586.553610	3288.744452	115.637232	4990.935295	-3.083199	2.236628	-1.741126	-0.044157	0.499208	-0.154433	-0.755331	-0.392124	-0.026562
0.139655	-1702.198060	-1586.558654	3288.756714	115.639406	4990.954774	-3.081359	2.240263	-1.662201	-0.045573	0.497314	-0.156315	-0.755690	-0.393568	-0.014328
0.139673	-1702.205278	-1586.563697	3288.768975	115.641581	4990.974254	-3.079523	2.243899	-1.583406	-0.046988	0.495416	-0.157224	-0.756044	-0.395004	-0.001983
0.139691	-1702.212496	-1586.568740	3288.781237	115.643756	4990.993733	-3.077690	2.247536	-1.504738	-0.048402	0.493517	-0.157155	-0.756395	-0.396434	0.010397
0.139709	-1702.219715	-1586.573783	3288.793498	115.645931	4991.013213	-3.075861	2.251173	-1.426193	-0.049814	0.491614	-0.156106	-0.756742	-0.397856	0.022732
0.139727	-1702.226933	-1586.578826	3288.805759	115.648107	4991.032693	-3.074035	2.254812	-1.347768	-0.051225	0.489709	-0.154086	-0.757086	-0.399272	0.034947
0.139745	-1702.234152	-1586.583869	3288.818021	115.650283	4991.052173	-3.072212	2.258451	-1.269458	-0.052635	0.487802	-0.151106	-0.757427	-0.400681	0.046964
0.139764	-1702.241371	-1586.588911	3288.830282	115.652459	4991.071653	-3.070393	2.262092	-1.191257	-0.054044	0.485891	-0.147185	-0.757765	-0.402083	0.058709
0.139782	-1702.248590	-1586.593954	3288.842543	115.654636	4991.091133	-3.068578	2.265735	-1.113160	-0.055451	0.483978	-0.142348	-0.758100	-0.403479	0.070108
0.139800	-1702.255809	-1586.598996	3288.854804	115.656813	4991.110613	-3.066765	2.269379	-1.035161	-0.056858	0.482063	-0.136625	-0.758434	-0.404869	0.081089
0.139818	-1702.263028	-1586.604037	3288.867065	115.658991	4991.130093	-3.064956	2.273026	-0.957253	-0.058263	0.480145	-0.130052	-0.758765	-0.406253	0.091583
0.139836	-1702.270247	-1586.609079	3288.879327	115.661168	4991.149574	-3.063149	2.276674	-0.879428	-0.059668	0.478224	-0.122669	-0.759094	-0.407631	0.101526
0.139855	-1702.277467	-1586.614121	3288.891588	115.663346	4991.169055	-3.061346	2.280326	-0.801678	-0.061072	0.476300	-0.114524	-0.759421	-0.409004	0.110854
0.139873	-1702.284687	-1586.619162	3288.903849	115.665525	4991.188535	-3.059545	2.283980	-0.723997	-0.062476	0.474373	-0.105666	-0.759747	-0.410370	0.119510
0.139891	-1702.291907	-1586.624203	3288.916110	115.667704	4991.208016	-3.057746	2.287638	-0.646375	-0.063879	0.472443	-0.096152	-0.760072	-0.411731	0.127438
0.139909	-1702.299127	-1586.629244	3288.928370	115.669883	4991.227497	-3.055949	2.291298	-0.568805	-0.065283	0.470510	-0.086041	-0.760395	-0.413087	0.134590
0.139927	-1702.306347	-1586.634285	3288.940631	115.672062	4991.246978	-3.054154	2.294963	-0.491276	-0.066686	0.468573	-0.075397	-0.760717	-0.414437	0.140921
0.139945	-1702.313567	-1586.639325	3288.952892	115.674242	4991.266459	-3.052361	2.298631	-0.413781	-0.068089	0.466633	-0.064285	-0.761039	-0.415782	0.146391
0.139964	-1702.320788	-1586.644365	3288.965153	115.676422	4991.285940	-3.050569	2.302303	-0.336309	-0.069493	0.464690	-0.052776	-0.761359	-0.417122	0.150965
0.139982	-1702.328008	-1586.649405	3288.977414	115.678603	4991.305422	-3.048779	2.305980	-0.258853	-0.070898	0.462742	-0.040941	-0.761679	-0.418456	0.154615
0.140000	-1702.335229	-1586.654445	3288.989674	115.680784	4991.324903	-3.046989	2.309661	-0.181402	-0.072304	0.460791	-0.028855	-0.761998	-0.419786	0.157319
0.140018	-1702.342450	-1586.659485	3289.001935	115.682965	4991.344385	-3.045200	2.313347	-0.103971	-0.073710	0.458837	-0.016598	-0.762317	-0.421110	0.159061
0.140036	-1702.349671	-1586.664525	3289.014196	115.685146	4991.363867	-3.043411	2.317038	-0.026504	-0.075119	0.456877	-0.004237	-0.762635	-0.422429	0.159826
0.140055	-1702.356892	-1586.669564	3289.026456	115.687328	4991.383349	-3.041621	2.320734	0.050987	-0.076529	0.454914	0.008145	-0.762952	-0.423743	0.159612
0.140073	-1702.364114	-1586.674603	3289.038717	115.689511	4991.402830	-3.039831	2.324435	0.128509	-0.077941	0.452946	0.020471	-0.763269	-0.425052	0.158420
0.140091	-1702.371335	-1586.679642	3289.050977	115.691693	4991.422313	-3.038041	2.328142	0.206073	-0.079355	0.450973	0.032664	-0.763586	-0.426356	0.156258
0.140109	-1702.378557	-1586.684681	3289.063238	115.693876	4991.441795	-3.036249	2.331855	0.283686	-0.080771	0.448996	0.044648	-0.763902	-0.427654	0.153139
0.140127	-1702.385779	-1586.689719	3289.075498	115.696059	4991.461277	-3.034456	2.335573	0.361359	-0.082190	0.447013	0.056347	-0.764217	-0.428948	0.149083
0.140145	-1702.393001	-1586.694758	3289.087759	115.698243	4991.480759	-3.032661	2.339298	0.439099	-0.083613	0.445026	0.067688	-0.764531	-0.430236	0.144114
0.140164	-1702.400223	-1586.699796	3289.100019	115.700427	4991.500242	-3.030864	2.343028	0.516915	-0.085038	0.443033	0.078600	-0.764844	-0.431518	0.138265
0.140182	-1702.407445	-1586.704834	3289.112279	115.702611	4991.519724	-3.029065	2.346765	0.594814	-0.086466	0.441036	0.089015	-0.765157	-0.432795	0.131572
0.140200	-1702.414668	-1586.709872	3289.124539	115.704796	4991.539207	-3.027263	2.350507	0.672804	-0.087899	0.439032	0.098868	-0.765468	-0.434066	0.124077
0.140218	-1702.421890	-1586.714909	3289.136800	115.706981	4991.558690	-3.025459	2.354256	0.750892	-0.089335	0.437023	0.108097	-0.765777	-0.435332	0.115827
0.140236	-1702.429113	-1586.719947	3289.149060	115.709166	4991.578173	-3.023651	2.358011	0.829085	-0.090774	0.435009	0.116645	-0.766086	-0.436592	0.106874
0.140255	-1702.436336	-1586.724984	3289.161320	115.711352	4991.597656	-3.021841	2.361772	0.907389	-0.092218	0.432988	0.124457	-0.766392	-0.437846	0.097273
0.140273	-1702.443559	-1586.730021	3289.173580	115.713538	4991.617139	-3.020026	2.365539	0.985809	-0.093666	0.430962	0.131485	-0.766696	-0.439093	0.087085
0.140291	-1702.450782	-1586.735058	3289.185840	115.715725	4991.636622	-3.018208	2.369313	1.064351	-0.095119	0.428930	0.137685	-0.766999	-0.440334	0.076374
0.140309	-1702.458006	-1586.740094	3289.198100	115.717911	4991.656106	-3.016386	2.373093	1.143018	-0.096576	0.426892	0.143018	-0.767299	-0.441569	0.065207
0.140327	-1702.465229	-1586.745131	3289.210360	115.720098	4991.675589	-3.014560	2.376879	1.221815	-0.098038	0.424848	0.147451	-0.767596	-0.442797	0.053654
0.140345	-1702.472453	-1586.750167	3289.222620	115.722286	4991.695073	-3.012730	2.380671	1.300744	-0.099504	0.422797	0.150956	-0.767890	-0.444018	0.041787
0.140364	-1702.479677	-1586.755203	3289.234880	115.724474	4991.714557	-3.010895	2.384468	1.379808	-0.100975	0.420741	0.153511	-0.768182	-0.445232	0.029680
0.140382	-1702.486901	-1586.760239	3289.247140	115.726662	4991.734040	-3.009056	2.388272	1.459008	-0.102451	0.418679	0.155100	-0.768470	-0.446439	0.017411
0.140400	-1702.494125	-1586.765275	3289.259399	115.728850	4991.753524	-3.007212	2.392081	1.538346	-0.103932	0.416610	0.155713	-0.768754	-0.447638	0.005055
0.140418	-1702.501349	-1586.770310	3289.271659	115.731039	4991.773008	-3.005364	2.395895	1.617820	-0.105417	0.414535	0.155348	-0.769034	-0.448830	-0.007310
0.140436	-1702.508574	-1586.775345	3289.283919	115.733228	4991.792493	-3.003511	2.399715	1.697430	-0.106908	0.412454	0.154005	-0.769310	-0.450013	-0.019607
0.140455	-1702.515798	-1586.780380	3289.296179	115.735418	4991.811977	-3.001654	2.403540	1.777175	-0.108403	0.410368	0.151693	-0.769582	-0.451189	-0.031758
0.140473	-1702.523023	-1586.785415	3289.308438	115.737608	4991.831461	-2.999792	2.407370	1.857052	-0.109902	0.408275	0.148427	-0.769849	-0.452357	-0.043688
0.140491	-1702.530248	-1586.790450	3289.320698	115.739798	4991.850946	-2.997926	2.411205	1.937057	-0.111407	0.406176	0.144228	-0.770111	-0.453516	-0.055321
0.140509	-1702.537473	-1586.795484	3289.332957	115.741989	4991.870430	-2.996055	2.415044	2.017186	-0.112916	0.404072	0.139122	-0.770367	-0.454667	-0.066585
0.140527	-1702.544698	-1586.800519	3289.345217	115.744179	4991.889915	-2.994180	2.418888	2.097434	-0.114429	0.401962	0.133140	-0.770618	-0.455809	-0.077409
0.140545	-1702.551924	-1586.805553	3289.357476	115.746371	4991.909400	-2.992301	2.422736	2.177796	-0.115946	0.399846	0.126321	-0.770864	-0.456942	-0.087725
0.140564	-1702.559149	-1586.810587	3289.369736	115.748562	4991.928885	-2.990418	2.426587	2.258264	-0.117468	0.397725	0.118707	-0.771104	-0.458066	-0.097469
0.140582	-1702.566375	-1586.815620	3289.381995	115.750754	4991.948370	-2.988530	2.430442	2.338831	-0.118993	0.395598	0.110346	-0.771337	-0.459181	-0.106579
0.140600	-1702.573601	-1586.820654	3289.394255	115.752947	4991.967855	-2.986639	2.434301	2.419489	-0.120523	0.393466	0.101290	-0.771564	-0.460286	-0.114999
0.140618	-1702.580826	-1586.825687	3289.406514	115.755139	4991.987340	-2.984745	2.438162	2.500230	-0.122055	0.391330	0.091597	-0.771785	-0.461382	-0.122675
0.140636	-1702.588053	-1586.830720	3289.418773	115.757332	4992.006826	-2.982847	2.442027	2.581043	-0.123591	0.389188	0.081326	-0.771998	-0.462468	-0.129559
0.140655	-1702.595279	-1586.835753	3289.431032	115.759525	4992.026311	-2.980946	2.445894	2.661920	-0.125131	0.387042	0.070543	-0.772205	-0.463544	-0.135609
0.140673	-1702.602505	-1586.840786	3289.443292	115.761719	4992.045797	-2.979042	2.449763	2.742848	-0.126673	0.384891	0.059315	-0.772406	-0.464611	-0.140787
0.140691	-1702.609732	-1586.845819	3289.455551	115.763913	4992.065283	-2.977136	2.453635	2.823819	-0.128217	0.382736	0.047713	-0.772598	-0.465667	-0.145059
0.140709	-1702.616959	-1586.850851	3289.467810	115.766108	4992.084768	-2.975227	2.457508	2.904820	-0.129764	0.380577	0.035809	-0.772784	-0.466714	-0.148400
0.140727	-1702.624186	-1586.855883	3289.480069	115.768302	4992.104254	-2.973316	2.461383	2.985840	-0.131313	0.378414	0.023677	-0.772963	-0.467751	-0.150788
0.140745	-1702.631413	-1586.860915	3289.492328	115.770497	4992.123740	-2.971404	2.465259	3.066868	-0.132864	0.376247	0.011395	-0.773134	-0.468777	-0.152208
0.140764	-1702.638640	-1586.865947	3289.504587	115.772693	4992.143227	-2.969490	2.469137	-3.135293	-0.134416	0.374077	-0.000962	-0.773298	-0.469793	-0.152651
0.140782	-1702.645867	-1586.870979	3289.516846	115.774888	4992.162713	-2.967575	2.473016	-3.054285	-0.135970	0.371904	-0.013315	-0.773454	-0.470800	-0.152115
0.140800	-1702.653095	-1586.876010	3289.529105	115.777084	4992.182199	-2.965659	2.476895	-2.973303	-0.137524	0.369727	-0.025587	-0.773603	-0.471796	-0.150603
0.140818	-1702.660322	-1586.881041	3289.541363	115.779281	4992.201686	-2.963743	2.480775	-2.892360	-0.139080	0.367548	-0.037701	-0.773745	-0.472781	-0.148124
0.140836	-1702.667550	-1586.886072	3289.553622	115.781478	4992.221172	-2.961827	2.484656	-2.811466	-0.140636	0.365366	-0.049582	-0.773880	-0.473757	-0.144693
0.140855	-1702.674778	-1586.891103	3289.565881	115.783675	4992.240659	-2.959910	2.488536	-2.730632	-0.142191	0.363181	-0.061154	-0.774007	-0.474723	-0.140333
0.140873	-1702.682006	-1586.896134	3289.578140	115.785872	4992.260146	-2.957994	2.492417	-2.649868	-0.143747	0.360994	-0.072345	-0.774127	-0.475678	-0.135071
0.140891	-1702.689234	-1586.901164	3289.590398	115.788070	4992.279633	-2.956079	2.496298	-2.569184	-0.145303	0.358805	-0.083085	-0.774240	-0.476624	-0.128939
0.140909	-1702.696463	-1586.906194	3289.602657	115.790268	4992.299120	-2.954164	2.500179	-2.488589	-0.146858	0.356614	-0.093307	-0.774346	-0.477559	-0.121977
0.140927	-1702.703691	-1586.911224	3289.614916	115.792467	4992.318607	-2.952251	2.504060	-2.408092	-0.148412	0.354422	-0.102946	-0.774445	-0.478485	-0.114226
0.140945	-1702.710920	-1586.916254	3289.627174	115.794666	4992.338094	-2.950340	2.507940	-2.327700	-0.149965	0.352228	-0.111942	-0.774538	-0.479401	-0.105737
0.140964	-1702.718149	-1586.921284	3289.639433	115.796865	4992.357582	-2.948430	2.511820	-2.247420	-0.151517	0.350032	-0.120238	-0.774624	-0.480308	-0.096562
0.140982	-1702.725378	-1586.926313	3289.651691	115.799064	4992.377069	-2.946523	2.515700	-2.167259	-0.153068	0.347835	-0.127784	-0.774705	-0.481205	-0.086759
0.141000	-1702.732607	-1586.931343	3289.663950	115.801264	4992.396557	-2.944617	2.519580	-2.087222	-0.154617	0.345637	-0.134530	-0.774779	-0.482092	-0.076389
0.141018	-1702.739836	-1586.936372	3289.676208	115.803465	4992.416044	-2.942714	2.523459	-2.007291	-0.156165	0.343438	-0.140439	-0.774846	-0.482970	-0.065516
0.141036	-1702.747066	-1586.941401	3289.688466	115.805665	4992.435532	-2.940813	2.527338	-1.927518	-0.157711	0.341238	-0.145466	-0.774909	-0.483840	-0.054210
0.141055	-1702.754295	-1586.946429	3289.700725	115.807866	4992.455020	-2.938916	2.531216	-1.847880	-0.159254	0.339038	-0.149583	-0.774966	-0.484700	-0.042541
0.141073	-1702.761525	-1586.951458	3289.712983	115.810067	4992.474508	-2.937022	2.535095	-1.768381	-0.160795	0.336837	-0.152765	-0.775018	-0.485552	-0.030583
0.141091	-1702.768755	-1586.956486	3289.725241	115.812269	4992.493996	-2.935131	2.538973	-1.689021	-0.162335	0.334635	-0.154990	-0.775065	-0.486395	-0.018410
0.141109	-1702.775985	-1586.961514	3289.737500	115.814471	4992.513485	-2.933243	2.542851	-1.609801	-0.163872	0.332432	-0.156247	-0.775108	-0.487230	-0.006097
0.141127	-1702.783215	-1586.966542	3289.749758	115.816673	4992.532973	-2.931358	2.546730	-1.530721	-0.165406	0.330230	-0.156525	-0.775146	-0.488056	0.006276
0.141145	-1702.790446	-1586.971570	3289.762016	115.818876	4992.552462	-2.929477	2.550608	-1.451779	-0.166939	0.328026	-0.155825	-0.775180	-0.488875	0.018634
0.141164	-1702.797676	-1586.976598	3289.774274	115.821079	4992.571950	-2.927599	2.554487	-1.372973	-0.168469	0.325822	-0.154149	-0.775210	-0.489685	0.030898
0.141182	-1702.804907	-1586.981625	3289.786532	115.823282	4992.591439	-2.925725	2.558367	-1.294302	-0.169997	0.323618	-0.151508	-0.775236	-0.490488	0.042992
0.141200	-1702.812138	-1586.986652	3289.798790	115.825486	4992.610928	-2.923855	2.562247	-1.215760	-0.171523	0.321414	-0.147920	-0.775259	-0.491283	0.054841
0.141218	-1702.819369	-1586.991679	3289.811048	115.827690	4992.630417	-2.921987	2.566128	-1.137345	-0.173046	0.319209	-0.143405	-0.775279	-0.492070	0.066369
0.141236	-1702.826600	-1586.996706	3289.823306	115.829894	4992.649906	-2.920124	2.570011	-1.059051	-0.174568	0.317003	-0.137994	-0.775296	-0.492851	0.077505
0.141255	-1702.833831	-1587.001732	3289.835564	115.832099	4992.669395	-2.918263	2.573895	-0.980872	-0.176087	0.314797	-0.131718	-0.775311	-0.493624	0.088178
0.141273	-1702.841063	-1587.006759	3289.847821	115.834304	4992.688884	-2.916406	2.577780	-0.902804	-0.177605	0.312590	-0.124618	-0.775322	-0.494391	0.098323
0.141291	-1702.848294	-1587.011785	3289.860079	115.836509	4992.708373	-2.914552	2.581668	-0.824839	-0.179121	0.310382	-0.116738	-0.775332	-0.495150	0.107875
0.141309	-1702.855526	-1587.016811	3289.872337	115.838715	4992.727863	-2.912700	2.585557	-0.746971	-0.180635	0.308174	-0.108128	-0.775340	-0.495903	0.116774
0.141327	-1702.862758	-1587.021837	3289.884595	115.840921	4992.747353	-2.910852	2.589449	-0.669191	-0.182148	0.305965	-0.098840	-0.775346	-0.496649	0.124966
0.141345	-1702.869990	-1587.026862	3289.896852	115.843128	4992.766842	-2.909006	2.593344	-0.591493	-0.183660	0.303755	-0.088934	-0.775350	-0.497389	0.132398
0.141364	-1702.877222	-1587.031888	3289.909110	115.845334	4992.786332	-2.907163	2.597241	-0.513867	-0.185170	0.301544	-0.078472	-0.775353	-0.498123	0.139024
0.141382	-1702.884455	-1587.036913	3289.921367	115.847542	4992.805822	-2.905322	2.601142	-0.436305	-0.186680	0.299331	-0.067518	-0.775354	-0.498850	0.144803
0.141400	-1702.891687	-1587.041938	3289.933625	115.849749	4992.825312	-2.903483	2.605046	-0.358798	-0.188189	0.297117	-0.056141	-0.775354	-0.499571	0.149698
0.141418	-1702.898920	-1587.046963	3289.945882	115.851957	4992.844802	-2.901646	2.608954	-0.281337	-0.189698	0.294902	-0.044413	-0.775353	-0.500286	0.153678
0.141436	-1702.906152	-1587.051987	3289.958140	115.854165	4992.864292	-2.899810	2.612866	-0.203912	-0.191207	0.292685	-0.032407	-0.775351	-0.500995	0.156720
0.141455	-1702.913385	-1587.057012	3289.970397	115.856374	4992.883783	-2.897975	2.616782	-0.126515	-0.192716	0.290467	-0.020199	-0.775347	-0.501697	0.158803
0.141473	-1702.920619	-1587.062036	3289.982655	115.858582	4992.903273	-2.896142	2.620702	-0.049135	-0.194225	0.288246	-0.007864	-0.775343	-0.502394	0.159914
0.141491	-1702.927852	-1587.067060	3289.994912	115.860792	4992.922764	-2.894309	2.624628	0.028238	-0.195735	0.286023	0.004521	-0.775338	-0.503085	0.160048
0.141509	-1702.935085	-1587.072084	3290.007169	115.863001	4992.942255	-2.892476	2.628558	0.105612	-0.197245	0.283798	0.016876	-0.775332	-0.503769	0.159202
0.141527	-1702.942319	-1587.077108	3290.019427	115.865211	4992.961745	-2.890644	2.632493	0.182999	-0.198757	0.281571	0.029127	-0.775324	-0.504448	0.157382
0.141545	-1702.949553	-1587.082131	3290.031684	115.867421	4992.981236	-2.888811	2.636434	0.260408	-0.200270	0.279341	0.041195	-0.775316	-0.505121	0.154600
0.141564	-1702.956786	-1587.087155	3290.043941	115.869632	4993.000727	-2.886978	2.640381	0.337848	-0.201784	0.277109	0.053004	-0.775307	-0.505787	0.150873
0.141582	-1702.964020	-1587.092178	3290.056198	115.871843	4993.020218	-2.885143	2.644334	0.415329	-0.203301	0.274874	0.064482	-0.775297	-0.506447	0.146225
0.141600	-1702.971255	-1587.097201	3290.068455	115.874054	4993.039710	-2.883308	2.648292	0.492860	-0.204819	0.272636	0.075557	-0.775285	-0.507101	0.140684
0.141618	-1702.978489	-1587.102223	3290.080712	115.876266	4993.059201	-2.881471	2.652257	0.570451	-0.206340	0.270394	0.086158	-0.775272	-0.507749	0.134285
0.141636	-1702.985723	-1587.107246	3290.092969	115.878478	4993.078693	-2.879633	2.656228	0.648111	-0.207863	0.268150	0.096220	-0.775257	-0.508390	0.127068
0.141655	-1702.992958	-1587.112268	3290.105226	115.880690	4993.098184	-2.877792	2.660205	0.725847	-0.209389	0.265902	0.105679	-0.775241	-0.509025	0.119080
0.141673	-1703.000193	-1587.117290	3290.117483	115.882902	4993.117676	-2.875950	2.664190	0.803669	-0.210917	0.263651	0.114477	-0.775222	-0.509653	0.110369
0.141691	-1703.007428	-1587.122312	3290.129740	115.885115	4993.137168	-2.874104	2.668180	0.881584	-0.212449	0.261396	0.122558	-0.775202	-0.510274	0.100990
0.141709	-1703.014663	-1587.127334	3290.141997	115.887329	4993.156660	-2.872256	2.672178	0.959600	-0.213984	0.259138	0.129872	-0.775180	-0.510888	0.091002
0.141727	-1703.021898	-1587.132356	3290.154254	115.889542	4993.176152	-2.870405	2.676182	1.037724	-0.215522	0.256876	0.136373	-0.775155	-0.511495	0.080467
0.141745	-1703.029133	-1587.137377	3290.166510	115.891756	4993.195644	-2.868551	2.680193	1.115962	-0.217063	0.254610	0.142021	-0.775127	-0.512095	0.069453
0.141764	-1703.036369	-1587.142398	3290.178767	115.893971	4993.215136	-2.866693	2.684211	1.194320	-0.218608	0.252340	0.146779	-0.775097	-0.512688	0.058027
0.141782	-1703.043605	-1587.147419	3290.191024	115.896186	4993.234628	-2.864832	2.688236	1.272803	-0.220157	0.250067	0.150619	-0.775063	-0.513273	0.046261
0.141800	-1703.050840	-1587.152440	3290.203280	115.898401	4993.254121	-2.862967	2.692268	1.351417	-0.221709	0.247790	0.153516	-0.775026	-0.513850	0.034229
0.141818	-1703.058076	-1587.157460	3290.215537	115.900616	4993.273613	-2.861098	2.696307	1.430165	-0.223266	0.245509	0.155453	-0.774985	-0.514419	0.022007
0.141836	-1703.065313	-1587.162481	3290.227793	115.902832	4993.293106	-2.859225	2.700352	1.509051	-0.224825	0.243223	0.156416	-0.774940	-0.514980	0.009670
0.141855	-1703.072549	-1587.167501	3290.240050	115.905048	4993.312599	-2.857348	2.704404	1.588076	-0.226389	0.240935	0.156401	-0.774891	-0.515532	-0.002703
0.141873	-1703.079785	-1587.172521	3290.252306	115.907264	4993.332092	-2.855466	2.708462	1.667244	-0.227957	0.238642	0.155407	-0.774838	-0.516076	-0.015035
0.141891	-1703.087022	-1587.177541	3290.264563	115.909481	4993.351585	-2.853580	2.712527	1.746555	-0.229528	0.236345	0.153441	-0.774780	-0.516612	-0.027250
0.141909	-1703.094259	-1587.182561	3290.276819	115.911698	4993.371078	-2.851690	2.716598	1.826008	-0.231103	0.234045	0.150515	-0.774717	-0.517138	-0.039269
0.141927	-1703.101496	-1587.187580	3290.289076	115.913916	4993.390571	-2.849796	2.720675	1.905604	-0.232681	0.231741	0.146647	-0.774648	-0.517656	-0.051019
0.141945	-1703.108733	-1587.192599	3290.301332	115.916133	4993.410065	-2.847898	2.724758	1.985340	-0.234263	0.229433	0.141862	-0.774574	-0.518164	-0.062426
0.141964	-1703.115970	-1587.197618	3290.313588	115.918351	4993.429558	-2.845995	2.728847	2.065215	-0.235849	0.227122	0.136190	-0.774495	-0.518663	-0.073417
0.141982	-1703.123207	-1587.202637	3290.325844	115.920570	4993.449052	-2.844088	2.732941	2.145224	-0.237437	0.224808	0.129666	-0.774409	-0.519152	-0.083924
0.142000	-1703.130445	-1587.207656	3290.338101	115.922789	4993.468545	-2.842177	2.737041	2.225364	-0.239029	0.222490	0.122332	-0.774317	-0.519631	-0.093882
0.142018	-1703.137682	-1587.212674	3290.350357	115.925008	4993.488039	-2.840262	2.741146	2.305633	-0.240624	0.220169	0.114229	-0.774220	-0.520101	-0.103225
0.142036	-1703.144920	-1587.217693	3290.362613	115.927227	4993.507533	-2.838342	2.745255	2.386021	-0.242221	0.217846	0.105416	-0.774115	-0.520561	-0.111900
0.142055	-1703.152158	-1587.222711	3290.374869	115.929447	4993.527027	-2.836420	2.749369	2.466521	-0.243822	0.215519	0.095945	-0.774004	-0.521010	-0.119850
0.142073	-1703.159396	-1587.227729	3290.387125	115.931668	4993.546521	-2.834493	2.753488	2.547127	-0.245424	0.213190	0.085874	-0.773885	-0.521449	-0.127025
0.142091	-1703.166634	-1587.232746	3290.399381	115.933888	4993.566015	-2.832563	2.757611	2.627830	-0.247028	0.210858	0.075268	-0.773759	-0.521878	-0.133380
0.142109	-1703.173873	-1587.237764	3290.411637	115.936109	4993.585510	-2.830630	2.761737	2.708620	-0.248635	0.208524	0.064192	-0.773626	-0.522296	-0.138876
0.142127	-1703.181111	-1587.242781	3290.423893	115.938330	4993.605004	-2.828695	2.765867	2.789489	-0.250243	0.206188	0.052716	-0.773486	-0.522704	-0.143477
0.142145	-1703.188350	-1587.247798	3290.436148	115.940552	4993.624499	-2.826756	2.770000	2.870425	-0.251852	0.203850	0.040912	-0.773338	-0.523101	-0.147156
0.142164	-1703.195589	-1587.252815	3290.448404	115.942774	4993.643993	-2.824815	2.774137	2.951419	-0.253463	0.201511	0.028854	-0.773183	-0.523488	-0.149888
0.142182	-1703.202828	-1587.257832	3290.460660	115.944996	4993.663488	-2.822871	2.778276	3.032458	-0.255074	0.199170	0.016617	-0.773020	-0.523863	-0.151658
0.142200	-1703.210067	-1587.262849	3290.472916	115.947219	4993.682983	-2.820926	2.782417	3.113531	-0.256686	0.196828	0.004279	-0.772849	-0.524228	-0.152453
0.142218	-1703.217306	-1587.267865	3290.485171	115.949442	4993.702478	-2.818979	2.786561	-3.088558	-0.258298	0.194484	-0.008083	-0.772671	-0.524582	-0.152270
0.142236	-1703.224546	-1587.272881	3290.497427	115.951665	4993.721973	-2.817031	2.790707	-3.007452	-0.259910	0.192140	-0.020392	-0.772485	-0.524925	-0.151108
0.142255	-1703.231786	-1587.277897	3290.509683	115.953888	4993.741468	-2.815081	2.794854	-2.926348	-0.261522	0.189795	-0.032571	-0.772291	-0.525258	-0.148975
0.142273	-1703.239025	-1587.282913	3290.521938	115.956112	4993.760964	-2.813131	2.799003	-2.845258	-0.263134	0.187450	-0.044542	-0.772090	-0.525580	-0.145885
0.142291	-1703.246265	-1587.287929	3290.534194	115.958337	4993.780459	-2.811180	2.803153	-2.764194	-0.264744	0.185104	-0.056232	-0.771881	-0.525891	-0.141857
