#model:pLinear_down	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.528400	-87.979857	-87.565364	175.545220	0.414493	263.525077	-1.874244	-1.874235	-1.873788	-0.784451	-0.523388	-0.146357	-0.245626	-0.163877	-0.045754
0.528700	-87.934856	-87.520364	175.455220	0.414492	263.390076	-1.795592	-1.795585	-1.795203	-0.801324	-0.534645	-0.149502	-0.183231	-0.122248	-0.034124
0.529000	-87.889855	-87.475364	175.365219	0.414492	263.255074	-1.716980	-1.716976	-1.716661	-0.813238	-0.542594	-0.151722	-0.119737	-0.079886	-0.022289
0.529300	-87.844855	-87.430364	175.275218	0.414491	263.120073	-1.638409	-1.638407	-1.638161	-0.820127	-0.547190	-0.153006	-0.055536	-0.037052	-0.010323
0.529600	-87.799854	-87.385364	175.185217	0.414490	262.985071	-1.559878	-1.559878	-1.559704	-0.821956	-0.548410	-0.153347	0.008975	0.005988	0.001701
0.529900	-87.754853	-87.340364	175.095217	0.414489	262.850070	-1.481388	-1.481390	-1.481287	-0.818721	-0.546252	-0.152744	0.073396	0.048969	0.013709
0.530200	-87.709852	-87.295364	175.005216	0.414489	262.715068	-1.402938	-1.402942	-1.402912	-0.810451	-0.540735	-0.151203	0.137334	0.091627	0.025626
0.530500	-87.664852	-87.250364	174.915215	0.414488	262.580067	-1.324528	-1.324535	-1.324577	-0.797204	-0.531896	-0.148734	0.200394	0.133699	0.037380
0.530800	-87.619851	-87.205364	174.825214	0.414487	262.445065	-1.246159	-1.246168	-1.246283	-0.779069	-0.519797	-0.145353	0.262191	0.174929	0.048898
0.531100	-87.574850	-87.160364	174.735214	0.414487	262.310064	-1.167831	-1.167842	-1.168028	-0.756165	-0.504516	-0.141084	0.322348	0.215065	0.060110
0.531400	-87.529849	-87.115364	174.645213	0.414486	262.175062	-1.089543	-1.089556	-1.089812	-0.728639	-0.486151	-0.135954	0.380499	0.253862	0.070949
0.531700	-87.484849	-87.070364	174.555212	0.414485	262.040061	-1.011296	-1.011311	-1.011635	-0.696668	-0.464820	-0.129995	0.436291	0.291086	0.081348
0.532000	-87.439848	-87.025364	174.465212	0.414484	261.905059	-0.933089	-0.933106	-0.933497	-0.660453	-0.440658	-0.123245	0.489386	0.326510	0.091245
0.532300	-87.394847	-86.980364	174.375211	0.414484	261.770058	-0.854923	-0.854942	-0.855396	-0.620222	-0.413817	-0.115746	0.539465	0.359922	0.100579
0.532600	-87.349846	-86.935364	174.285210	0.414483	261.635057	-0.776798	-0.776818	-0.777333	-0.576228	-0.384465	-0.107546	0.586226	0.391120	0.109295
0.532900	-87.304846	-86.890364	174.195209	0.414482	261.500055	-0.698713	-0.698735	-0.699308	-0.528744	-0.352785	-0.098695	0.629390	0.419918	0.117340
0.533200	-87.259845	-86.845364	174.105209	0.414481	261.365054	-0.620669	-0.620692	-0.621319	-0.478065	-0.318973	-0.089249	0.668699	0.446144	0.124667
0.533500	-87.214844	-86.800364	174.015208	0.414481	261.230052	-0.542665	-0.542690	-0.543367	-0.424504	-0.283238	-0.079266	0.703920	0.469643	0.131232
0.533800	-87.169844	-86.755364	173.925207	0.414480	261.095051	-0.464702	-0.464728	-0.465451	-0.368392	-0.245800	-0.068807	0.734845	0.490276	0.136996
0.534100	-87.124843	-86.710364	173.835206	0.414479	260.960049	-0.386780	-0.386806	-0.387572	-0.310071	-0.206890	-0.057937	0.761294	0.507922	0.141926
0.534400	-87.079842	-86.665364	173.745206	0.414478	260.825048	-0.308898	-0.308926	-0.309728	-0.249901	-0.166746	-0.046722	0.783112	0.522479	0.145993
0.534700	-87.034841	-86.620364	173.655205	0.414478	260.690046	-0.231057	-0.231085	-0.231920	-0.188248	-0.125612	-0.035230	0.800175	0.533863	0.149173
0.535000	-86.989841	-86.575364	173.565204	0.414477	260.555045	-0.153257	-0.153285	-0.154147	-0.125488	-0.083739	-0.023532	0.812388	0.542011	0.151449
0.535300	-86.944840	-86.530364	173.475203	0.414476	260.420043	-0.075497	-0.075526	-0.076409	-0.062002	-0.041382	-0.011699	0.819683	0.546878	0.152809
0.535600	-86.899839	-86.485364	173.385203	0.414475	260.285042	0.002222	0.002193	0.001294	0.001826	0.001203	0.000198	0.822024	0.548440	0.153246
0.535900	-86.854838	-86.440364	173.295202	0.414475	260.150040	0.079900	0.079871	0.078961	0.065610	0.043758	0.012087	0.819406	0.546693	0.152758
0.536200	-86.809838	-86.395364	173.205201	0.414474	260.015039	0.157537	0.157509	0.156594	0.128966	0.086028	0.023896	0.811851	0.541653	0.151349
0.536500	-86.764837	-86.350364	173.115200	0.414473	259.880037	0.235134	0.235106	0.234191	0.191512	0.127758	0.035554	0.799413	0.533354	0.149031
0.536800	-86.719836	-86.305364	173.025200	0.414472	259.745036	0.312691	0.312663	0.311754	0.252874	0.168697	0.046992	0.782173	0.521852	0.145818
0.537100	-86.674835	-86.260364	172.935199	0.414472	259.610034	0.390206	0.390179	0.389281	0.312685	0.208602	0.058140	0.760244	0.507222	0.141730
0.537400	-86.629835	-86.215364	172.845198	0.414471	259.475033	0.467681	0.467655	0.466774	0.370589	0.247235	0.068933	0.733764	0.489555	0.136795
0.537700	-86.584834	-86.170364	172.755197	0.414470	259.340031	0.545115	0.545090	0.544231	0.426241	0.284365	0.079306	0.702900	0.468962	0.131042
0.538000	-86.539833	-86.125364	172.665197	0.414469	259.205030	0.622508	0.622485	0.621653	0.479312	0.319773	0.089198	0.667842	0.445572	0.124507
0.538300	-86.494832	-86.080364	172.575196	0.414469	259.070028	0.699861	0.699839	0.699040	0.529488	0.353249	0.098550	0.628807	0.419529	0.117231
0.538600	-86.449832	-86.035364	172.485195	0.414468	258.935027	0.777173	0.777153	0.776391	0.576473	0.384597	0.107308	0.586035	0.390992	0.109259
0.538900	-86.404831	-85.990364	172.395194	0.414467	258.800025	0.854445	0.854426	0.853705	0.619993	0.413633	0.115420	0.539786	0.360136	0.100639
0.539200	-86.359830	-85.945364	172.305194	0.414466	258.665024	0.931676	0.931659	0.930984	0.659793	0.440186	0.122838	0.490343	0.327148	0.091423
0.539500	-86.314829	-85.900364	172.215193	0.414466	258.530022	1.008866	1.008851	1.008226	0.695641	0.464104	0.129520	0.438005	0.292229	0.081667
0.539800	-86.269829	-85.855364	172.125192	0.414465	258.395021	1.086016	1.086002	1.085432	0.727331	0.485247	0.135427	0.383087	0.255589	0.071431
0.540100	-86.224828	-85.810364	172.035191	0.414464	258.260019	1.163125	1.163113	1.162600	0.754681	0.503494	0.140525	0.325921	0.217449	0.060775
0.540400	-86.179827	-85.765364	171.945191	0.414463	258.125018	1.240193	1.240184	1.239731	0.777535	0.518742	0.144785	0.266849	0.178037	0.049765
0.540700	-86.134826	-85.720364	171.855190	0.414463	257.990016	1.317221	1.317214	1.316824	0.795765	0.530905	0.148183	0.206226	0.137590	0.038465
0.541000	-86.089826	-85.675364	171.765189	0.414462	257.855015	1.394208	1.394203	1.393879	0.809270	0.539915	0.150700	0.144412	0.096349	0.026943
0.541300	-86.044825	-85.630364	171.675188	0.414461	257.720013	1.471155	1.471152	1.470895	0.817977	0.545724	0.152323	0.081775	0.054559	0.015268
0.541600	-85.999824	-85.585364	171.585188	0.414460	257.585012	1.548061	1.548061	1.547872	0.821842	0.548303	0.153044	0.018688	0.012468	0.003509
0.541900	-85.954823	-85.540364	171.495187	0.414460	257.450010	1.624927	1.624928	1.624810	0.820851	0.547641	0.152859	-0.044476	-0.029674	-0.008265
0.542200	-85.909822	-85.495364	171.405186	0.414459	257.315009	1.701752	1.701756	1.701709	0.815016	0.543749	0.151771	-0.107345	-0.071619	-0.019983
0.542500	-85.864822	-85.450364	171.315185	0.414458	257.180007	1.778536	1.778543	1.778566	0.804380	0.536653	0.149789	-0.169548	-0.113120	-0.031577
0.542800	-85.819821	-85.405364	171.225185	0.414457	257.045005	1.855280	1.855289	1.855384	0.789013	0.526400	0.146924	-0.230720	-0.153932	-0.042979
0.543100	-85.774820	-85.360364	171.135184	0.414457	256.910004	1.931984	1.931995	1.932160	0.769013	0.513056	0.143197	-0.290502	-0.193818	-0.054123
0.543400	-85.729819	-85.315364	171.045183	0.414456	256.775002	2.008647	2.008660	2.008895	0.744505	0.496705	0.138628	-0.348546	-0.232544	-0.064942
0.543700	-85.684819	-85.270364	170.955182	0.414455	256.640001	2.085270	2.085285	2.085588	0.715640	0.477446	0.133248	-0.404513	-0.269884	-0.075374
0.544000	-85.639818	-85.225364	170.865181	0.414454	256.504999	2.161852	2.161869	2.162238	0.682593	0.455398	0.127088	-0.458079	-0.305623	-0.085358
0.544300	-85.594817	-85.180364	170.775181	0.414454	256.369998	2.238394	2.238413	2.238846	0.645566	0.430694	0.120186	-0.508933	-0.339552	-0.094837
0.544600	-85.549816	-85.135364	170.685180	0.414453	256.234996	2.314896	2.314916	2.315411	0.604781	0.403483	0.112584	-0.556782	-0.371476	-0.103756
0.544900	-85.504816	-85.090364	170.595179	0.414452	256.099995	2.391357	2.391379	2.391933	0.560482	0.373928	0.104327	-0.601352	-0.401212	-0.112064
0.545200	-85.459815	-85.045364	170.505178	0.414451	255.964993	2.467778	2.467801	2.468411	0.512934	0.342205	0.095464	-0.642387	-0.428590	-0.119713
0.545500	-85.414814	-85.000364	170.415178	0.414450	255.829992	2.544158	2.544183	2.544845	0.462420	0.308503	0.086049	-0.679653	-0.453453	-0.126659
0.545800	-85.369813	-84.955364	170.325177	0.414450	255.694990	2.620498	2.620524	2.621235	0.409238	0.273021	0.076136	-0.712939	-0.475661	-0.132863
0.546100	-85.324813	-84.910364	170.235176	0.414449	255.559989	2.696798	2.696824	2.697580	0.353703	0.235968	0.065784	-0.742057	-0.495088	-0.138291
0.546400	-85.279812	-84.865364	170.145175	0.414448	255.424987	2.773057	2.773085	2.773880	0.296140	0.197564	0.055054	-0.766846	-0.511627	-0.142911
0.546700	-85.234811	-84.820364	170.055175	0.414447	255.289986	2.849276	2.849304	2.850135	0.236888	0.158032	0.044010	-0.787168	-0.525185	-0.146699
0.547000	-85.189810	-84.775364	169.965174	0.414447	255.154984	2.925455	2.925483	2.926345	0.176294	0.117604	0.032715	-0.802911	-0.535689	-0.149634
0.547300	-85.144809	-84.730364	169.875173	0.414446	255.019982	3.001593	3.001622	3.002509	0.114709	0.076516	0.021236	-0.813993	-0.543082	-0.151699
0.547600	-85.099809	-84.685364	169.785172	0.414445	254.884981	3.077691	3.077720	3.078628	0.052494	0.035007	0.009639	-0.820356	-0.547328	-0.152886
0.547900	-85.054808	-84.640364	169.695171	0.414444	254.749979	-3.129437	-3.129407	-3.128484	-0.009992	-0.006683	-0.002008	-0.821971	-0.548405	-0.153187
0.548200	-85.009807	-84.595364	169.605171	0.414444	254.614978	-3.053420	-3.053390	-3.052457	-0.072387	-0.048312	-0.013638	-0.818837	-0.546314	-0.152602
0.548500	-84.964806	-84.550364	169.515170	0.414443	254.479976	-2.977443	-2.977413	-2.976475	-0.134331	-0.089639	-0.025185	-0.810978	-0.541071	-0.151137
0.548800	-84.919806	-84.505364	169.425169	0.414442	254.344975	-2.901506	-2.901477	-2.900539	-0.195467	-0.130429	-0.036580	-0.798448	-0.532711	-0.148802
0.549100	-84.874805	-84.460364	169.335168	0.414441	254.209973	-2.825610	-2.825581	-2.824649	-0.255445	-0.170445	-0.047760	-0.781327	-0.521288	-0.145610
0.549400	-84.829804	-84.415364	169.245168	0.414440	254.074972	-2.749754	-2.749726	-2.748805	-0.313921	-0.209459	-0.058660	-0.759720	-0.506872	-0.141583
0.549700	-84.784803	-84.370364	169.155167	0.414440	253.939970	-2.673938	-2.673911	-2.673007	-0.370562	-0.247249	-0.069218	-0.733758	-0.489551	-0.136744
0.550000	-84.739802	-84.325364	169.065166	0.414439	253.804968	-2.598163	-2.598137	-2.597254	-0.425045	-0.283599	-0.079374	-0.703599	-0.469429	-0.131122
0.550300	-84.694802	-84.280364	168.975165	0.414438	253.669967	-2.522428	-2.522403	-2.521546	-0.477062	-0.318304	-0.089070	-0.669420	-0.446626	-0.124751
0.550600	-84.649801	-84.235364	168.885164	0.414437	253.534965	-2.446733	-2.446710	-2.445884	-0.526318	-0.351167	-0.098251	-0.631426	-0.421276	-0.117669
0.550900	-84.604800	-84.190364	168.795164	0.414436	253.399964	-2.371079	-2.371057	-2.370267	-0.572536	-0.382003	-0.106866	-0.589838	-0.393530	-0.109917
0.551200	-84.559799	-84.145364	168.705163	0.414436	253.264962	-2.295465	-2.295445	-2.294694	-0.615456	-0.410638	-0.114866	-0.544901	-0.363549	-0.101540
0.551500	-84.514798	-84.100364	168.615162	0.414435	253.129961	-2.219891	-2.219873	-2.219167	-0.654839	-0.436914	-0.122207	-0.496877	-0.331508	-0.092589
0.551800	-84.469798	-84.055364	168.525161	0.414434	252.994959	-2.144358	-2.144341	-2.143683	-0.690466	-0.460684	-0.128848	-0.446044	-0.297593	-0.083113
0.552100	-84.424797	-84.010364	168.435160	0.414433	252.859957	-2.068865	-2.068851	-2.068244	-0.722140	-0.481816	-0.134752	-0.392698	-0.262001	-0.073170
0.552400	-84.379796	-83.965364	168.345160	0.414433	252.724956	-1.993412	-1.993400	-1.992849	-0.749686	-0.500194	-0.139887	-0.337144	-0.224937	-0.062814
0.552700	-84.334795	-83.920364	168.255159	0.414432	252.589954	-1.918000	-1.917990	-1.917497	-0.772955	-0.515719	-0.144224	-0.279704	-0.186614	-0.052107
0.553000	-84.289795	-83.875364	168.165158	0.414431	252.454953	-1.842629	-1.842621	-1.842189	-0.791821	-0.528306	-0.147741	-0.220706	-0.147251	-0.041110
0.553300	-84.244794	-83.830364	168.075157	0.414430	252.319951	-1.767298	-1.767292	-1.766923	-0.806185	-0.537890	-0.150418	-0.160487	-0.107074	-0.029885
0.553600	-84.199793	-83.785364	167.985157	0.414429	252.184949	-1.692007	-1.692003	-1.691699	-0.815973	-0.544420	-0.152243	-0.099392	-0.066312	-0.018497
0.553900	-84.154792	-83.740364	167.895156	0.414429	252.049948	-1.616757	-1.616755	-1.616518	-0.821135	-0.547864	-0.153205	-0.037766	-0.025197	-0.007010
0.554200	-84.109791	-83.695364	167.805155	0.414428	251.914946	-1.541547	-1.541547	-1.541378	-0.821651	-0.548208	-0.153301	0.024040	0.016039	0.004511
0.554500	-84.064791	-83.650364	167.715154	0.414427	251.779945	-1.466377	-1.466380	-1.466280	-0.817526	-0.545456	-0.152532	0.085677	0.057162	0.016000
0.554800	-84.019790	-83.605364	167.625153	0.414426	251.644943	-1.391249	-1.391253	-1.391223	-0.808789	-0.539627	-0.150904	0.146797	0.097941	0.027393
0.555100	-83.974789	-83.560364	167.535153	0.414425	251.509942	-1.316160	-1.316167	-1.316206	-0.795497	-0.530759	-0.148426	0.207057	0.138145	0.038626
0.555400	-83.929788	-83.515364	167.445152	0.414425	251.374940	-1.241112	-1.241121	-1.241229	-0.777734	-0.518907	-0.145115	0.266119	0.177550	0.049635
0.555700	-83.884787	-83.470364	167.355151	0.414424	251.239938	-1.166105	-1.166116	-1.166292	-0.755605	-0.504144	-0.140990	0.323651	0.215935	0.060360
0.556000	-83.839787	-83.425364	167.265150	0.414423	251.104937	-1.091138	-1.091152	-1.091395	-0.729243	-0.486555	-0.136076	0.379335	0.253086	0.070739
0.556300	-83.794786	-83.380364	167.175149	0.414422	250.969935	-1.016212	-1.016227	-1.016536	-0.698802	-0.466245	-0.130402	0.432859	0.288797	0.080716
0.556600	-83.749785	-83.335364	167.085149	0.414421	250.834934	-0.941327	-0.941343	-0.941716	-0.664460	-0.443333	-0.124000	0.483928	0.322869	0.090236
0.556900	-83.704784	-83.290364	166.995148	0.414421	250.699932	-0.866482	-0.866500	-0.866935	-0.626415	-0.417950	-0.116908	0.532259	0.355115	0.099245
0.557200	-83.659783	-83.245364	166.905147	0.414420	250.564930	-0.791677	-0.791697	-0.792191	-0.584885	-0.390242	-0.109167	0.577586	0.385356	0.107694
0.557500	-83.614783	-83.200364	166.815146	0.414419	250.429929	-0.716913	-0.716935	-0.717485	-0.540110	-0.360368	-0.100821	0.619661	0.413428	0.115537
0.557800	-83.569782	-83.155364	166.725145	0.414418	250.294927	-0.642190	-0.642213	-0.642817	-0.492343	-0.328499	-0.091917	0.658254	0.439177	0.122731
0.558100	-83.524781	-83.110364	166.635145	0.414417	250.159925	-0.567508	-0.567532	-0.568185	-0.441857	-0.294816	-0.082506	0.693156	0.462462	0.129237
0.558400	-83.479780	-83.065364	166.545144	0.414417	250.024924	-0.492866	-0.492891	-0.493591	-0.388937	-0.259509	-0.072642	0.724177	0.483160	0.135019
0.558700	-83.434779	-83.020364	166.455143	0.414416	249.889922	-0.418264	-0.418291	-0.419032	-0.333882	-0.222776	-0.062379	0.751153	0.501157	0.140048
0.559000	-83.389779	-82.975364	166.365142	0.414415	249.754921	-0.343704	-0.343731	-0.344511	-0.277000	-0.184826	-0.051776	0.773939	0.516360	0.144295
0.559300	-83.344778	-82.930364	166.275141	0.414414	249.619919	-0.269184	-0.269211	-0.270025	-0.218611	-0.145870	-0.040892	0.792415	0.528687	0.147739
0.559600	-83.299777	-82.885364	166.185140	0.414413	249.484917	-0.194704	-0.194733	-0.195575	-0.159041	-0.106126	-0.029788	0.806487	0.538075	0.150362
0.559900	-83.254776	-82.840364	166.095140	0.414413	249.349916	-0.120266	-0.120294	-0.121161	-0.098623	-0.065815	-0.018526	0.816084	0.544478	0.152151
0.560200	-83.209775	-82.795364	166.005139	0.414412	249.214914	-0.045868	-0.045896	-0.046782	-0.037691	-0.025163	-0.007167	0.821159	0.547864	0.153097
0.560500	-83.164774	-82.750364	165.915138	0.414411	249.079913	0.028490	0.028461	0.027561	0.023416	0.015607	0.004223	0.821691	0.548219	0.153197
0.560800	-83.119774	-82.705364	165.825137	0.414410	248.944911	0.102806	0.102778	0.101868	0.084361	0.056268	0.015584	0.817687	0.545547	0.152450
0.561100	-83.074773	-82.660364	165.735136	0.414409	248.809909	0.177082	0.177054	0.176140	0.144807	0.096597	0.026851	0.809174	0.539868	0.150863
0.561400	-83.029772	-82.615364	165.645136	0.414408	248.674908	0.251318	0.251290	0.250377	0.204423	0.136372	0.037964	0.796207	0.531217	0.148446
0.561700	-82.984771	-82.570364	165.555135	0.414408	248.539906	0.325512	0.325485	0.324578	0.262881	0.175374	0.048861	0.778865	0.519646	0.145214
0.562000	-82.939770	-82.525364	165.465134	0.414407	248.404904	0.399666	0.399640	0.398743	0.319863	0.213391	0.059483	0.757250	0.505225	0.141185
0.562300	-82.894770	-82.480364	165.375133	0.414406	248.269903	0.473780	0.473754	0.472873	0.375056	0.250216	0.069771	0.731489	0.488038	0.136382
0.562600	-82.849769	-82.435364	165.285132	0.414405	248.134901	0.547852	0.547828	0.546968	0.428163	0.285647	0.079671	0.701728	0.468182	0.130835
0.562900	-82.804768	-82.390364	165.195132	0.414404	247.999899	0.621885	0.621861	0.621027	0.478894	0.319494	0.089127	0.668139	0.445772	0.124574
0.563200	-82.759767	-82.345364	165.105131	0.414404	247.864898	0.695876	0.695854	0.695049	0.526976	0.351574	0.098090	0.630910	0.420933	0.117634
0.563500	-82.714766	-82.300364	165.015130	0.414403	247.729896	0.769827	0.769806	0.769036	0.572150	0.381714	0.106511	0.590252	0.393807	0.110055
0.563800	-82.669765	-82.255364	164.925129	0.414402	247.594895	0.843737	0.843718	0.842987	0.614175	0.409752	0.114345	0.546393	0.364544	0.101879
0.564100	-82.624765	-82.210364	164.835128	0.414401	247.459893	0.917606	0.917589	0.916901	0.652827	0.435540	0.121550	0.499576	0.333309	0.093152
0.564400	-82.579764	-82.165364	164.745127	0.414400	247.324891	0.991435	0.991419	0.990778	0.687899	0.458939	0.128088	0.450062	0.300274	0.083922
0.564700	-82.534763	-82.120364	164.655127	0.414399	247.189890	1.065223	1.065209	1.064618	0.719207	0.479828	0.133924	0.398125	0.265623	0.074241
0.565000	-82.489762	-82.075364	164.565126	0.414399	247.054888	1.138971	1.138959	1.138421	0.746587	0.498095	0.139028	0.344052	0.229546	0.064161
0.565300	-82.444761	-82.030364	164.475125	0.414398	246.919886	1.212678	1.212668	1.212186	0.769897	0.513647	0.143373	0.288139	0.192242	0.053739
0.565600	-82.399761	-81.985364	164.385124	0.414397	246.784885	1.286344	1.286337	1.285914	0.789017	0.526404	0.146937	0.230693	0.153915	0.043030
0.565900	-82.354760	-81.940364	164.295123	0.414396	246.649883	1.359970	1.359965	1.359603	0.803850	0.536300	0.149702	0.172029	0.114775	0.032095
0.566200	-82.309759	-81.895364	164.205122	0.414395	246.514881	1.433556	1.433552	1.433254	0.814322	0.543287	0.151654	0.112465	0.075035	0.020991
0.566500	-82.264758	-81.850364	164.115122	0.414394	246.379880	1.507100	1.507099	1.506866	0.820385	0.547332	0.152784	0.052326	0.034911	0.009781
0.566800	-82.219757	-81.805364	164.025121	0.414394	246.244878	1.580605	1.580605	1.580438	0.822013	0.548418	0.153088	-0.008063	-0.005380	-0.001476
0.567100	-82.174756	-81.760364	163.935120	0.414393	246.109876	1.654068	1.654071	1.653972	0.819204	0.546544	0.152564	-0.068375	-0.045619	-0.012719
0.567400	-82.129756	-81.715364	163.845119	0.414392	245.974875	1.727492	1.727497	1.727465	0.811981	0.541725	0.151218	-0.128285	-0.085590	-0.023887
0.567700	-82.084755	-81.670364	163.755118	0.414391	245.839873	1.800874	1.800881	1.800917	0.800390	0.533992	0.149057	-0.187472	-0.125079	-0.034920
0.568000	-82.039754	-81.625364	163.665117	0.414390	245.704871	1.874217	1.874226	1.874330	0.784501	0.523391	0.146095	-0.245618	-0.163873	-0.045759
0.568300	-81.994753	-81.580364	163.575117	0.414389	245.569870	1.947518	1.947530	1.947701	0.764406	0.509984	0.142349	-0.302412	-0.201765	-0.056346
0.568600	-81.949752	-81.535364	163.485116	0.414389	245.434868	2.020780	2.020793	2.021030	0.740220	0.493847	0.137841	-0.357552	-0.238553	-0.066624
0.568900	-81.904751	-81.490364	163.395115	0.414388	245.299866	2.094001	2.094016	2.094318	0.712079	0.475072	0.132595	-0.410745	-0.274043	-0.076540
0.569200	-81.859751	-81.445364	163.305114	0.414387	245.164865	2.167181	2.167198	2.167564	0.680141	0.453763	0.126641	-0.461708	-0.308045	-0.086040
0.569500	-81.814750	-81.400364	163.215113	0.414386	245.029863	2.240321	2.240340	2.240767	0.644582	0.430039	0.120013	-0.510175	-0.340381	-0.095075
0.569800	-81.769749	-81.355364	163.125112	0.414385	244.894861	2.313421	2.313441	2.313928	0.605600	0.404031	0.112746	-0.555888	-0.370880	-0.103596
0.570100	-81.724748	-81.310364	163.035112	0.414384	244.759860	2.386480	2.386501	2.387046	0.563407	0.375880	0.104881	-0.598610	-0.399383	-0.111560
0.570400	-81.679747	-81.265364	162.945111	0.414384	244.624858	2.459499	2.459522	2.460120	0.518234	0.345742	0.096460	-0.638117	-0.425742	-0.118925
0.570700	-81.634746	-81.220364	162.855110	0.414383	244.489856	2.532477	2.532501	2.533150	0.470326	0.313778	0.087529	-0.674203	-0.449818	-0.125652
0.571000	-81.589745	-81.175364	162.765109	0.414382	244.354854	2.605415	2.605441	2.606137	0.419944	0.280164	0.078137	-0.706684	-0.471489	-0.131706
0.571300	-81.544745	-81.130364	162.675108	0.414381	244.219853	2.678313	2.678339	2.679079	0.367358	0.245079	0.068335	-0.735391	-0.490642	-0.137058
0.571600	-81.499744	-81.085364	162.585107	0.414380	244.084851	2.751170	2.751197	2.751977	0.312851	0.208713	0.058174	-0.760180	-0.507180	-0.141679
0.571900	-81.454743	-81.040364	162.495106	0.414379	243.949849	2.823987	2.824015	2.824831	0.256717	0.171261	0.047710	-0.780925	-0.521021	-0.145546
0.572200	-81.409742	-80.995364	162.405106	0.414379	243.814848	2.896763	2.896792	2.897640	0.199254	0.132923	0.036998	-0.797522	-0.532095	-0.148640
0.572500	-81.364741	-80.950364	162.315105	0.414378	243.679846	2.969500	2.969529	2.970404	0.140769	0.093903	0.026096	-0.809892	-0.540348	-0.150946
0.572800	-81.319740	-80.905364	162.225104	0.414377	243.544844	3.042196	3.042225	3.043122	0.081573	0.054408	0.015061	-0.817975	-0.545741	-0.152453
0.573100	-81.274740	-80.860364	162.135103	0.414376	243.409843	3.114851	3.114881	3.115796	0.021980	0.014648	0.003952	-0.821737	-0.548251	-0.153154
0.573400	-81.229739	-80.815364	162.045102	0.414375	243.274841	-3.095719	-3.095689	-3.094761	-0.037696	-0.025167	-0.007173	-0.821164	-0.547868	-0.153047
0.573700	-81.184738	-80.770364	161.955101	0.414374	243.139839	-3.023144	-3.023115	-3.022178	-0.097140	-0.064827	-0.018254	-0.816268	-0.544601	-0.152134
0.574000	-81.139737	-80.725364	161.865101	0.414373	243.004838	-2.950610	-2.950580	-2.949640	-0.156040	-0.104124	-0.029234	-0.807079	-0.538471	-0.150421
0.574300	-81.094736	-80.680364	161.775100	0.414373	242.869836	-2.878115	-2.878087	-2.877148	-0.214087	-0.142852	-0.040054	-0.793656	-0.529515	-0.147919
0.574600	-81.049735	-80.635364	161.685099	0.414372	242.734834	-2.805662	-2.805634	-2.804701	-0.270978	-0.180809	-0.050660	-0.776074	-0.517785	-0.144641
0.574900	-81.004734	-80.590364	161.595098	0.414371	242.599832	-2.733248	-2.733221	-2.732299	-0.326416	-0.217796	-0.060994	-0.754433	-0.503346	-0.140607
0.575200	-80.959734	-80.545364	161.505097	0.414370	242.464831	-2.660875	-2.660849	-2.659942	-0.380114	-0.253623	-0.071004	-0.728853	-0.486280	-0.135839
0.575500	-80.914733	-80.500364	161.415096	0.414369	242.329829	-2.588542	-2.588517	-2.587631	-0.431793	-0.288102	-0.080638	-0.699475	-0.466679	-0.130362
0.575800	-80.869732	-80.455364	161.325095	0.414368	242.194827	-2.516250	-2.516225	-2.515365	-0.481187	-0.321057	-0.089846	-0.666459	-0.444651	-0.124207
0.576100	-80.824731	-80.410364	161.235095	0.414367	242.059825	-2.443997	-2.443975	-2.443143	-0.528042	-0.352318	-0.098580	-0.629982	-0.420314	-0.117408
0.576400	-80.779730	-80.365364	161.145094	0.414367	241.924824	-2.371786	-2.371764	-2.370966	-0.572117	-0.381724	-0.106797	-0.590241	-0.393800	-0.109999
0.576700	-80.734729	-80.320364	161.055093	0.414366	241.789822	-2.299614	-2.299594	-2.298834	-0.613188	-0.409126	-0.114453	-0.547449	-0.365250	-0.102022
0.577000	-80.689728	-80.275364	160.965092	0.414365	241.654820	-2.227483	-2.227465	-2.226746	-0.651047	-0.434385	-0.121510	-0.501833	-0.334815	-0.093519
0.577300	-80.644728	-80.230364	160.875091	0.414364	241.519819	-2.155393	-2.155376	-2.154702	-0.685501	-0.457372	-0.127933	-0.453635	-0.302658	-0.084534
0.577600	-80.599727	-80.185364	160.785090	0.414363	241.384817	-2.083342	-2.083328	-2.082702	-0.716377	-0.477972	-0.133689	-0.403110	-0.268949	-0.075115
0.577900	-80.554726	-80.140364	160.695089	0.414362	241.249815	-2.011333	-2.011320	-2.010745	-0.743522	-0.496083	-0.138749	-0.350523	-0.233864	-0.065312
0.578200	-80.509725	-80.095364	160.605088	0.414361	241.114813	-1.939363	-1.939352	-1.938832	-0.766802	-0.511615	-0.143089	-0.296151	-0.197587	-0.055176
0.578500	-80.464724	-80.050364	160.515088	0.414360	240.979812	-1.867434	-1.867425	-1.866962	-0.786102	-0.524492	-0.146687	-0.240277	-0.160309	-0.044760
0.578800	-80.419723	-80.005364	160.425087	0.414360	240.844810	-1.795546	-1.795539	-1.795135	-0.801329	-0.534651	-0.149525	-0.183193	-0.122223	-0.034119
0.579100	-80.374722	-79.960364	160.335086	0.414359	240.709808	-1.723698	-1.723693	-1.723350	-0.812412	-0.542045	-0.151591	-0.125196	-0.083529	-0.023307
